imid|mapname|object_id
388|G-protein signaling_Rac3 regulation pathway|-1995980769
388|G-protein signaling_Rac3 regulation pathway|-528425673
388|G-protein signaling_Rac3 regulation pathway|4423
388|G-protein signaling_Rac3 regulation pathway|2140
388|G-protein signaling_Rac3 regulation pathway|-1479286766
388|G-protein signaling_Rac3 regulation pathway|-918241363
388|G-protein signaling_Rac3 regulation pathway|9265
388|G-protein signaling_Rac3 regulation pathway|4194
388|G-protein signaling_Rac3 regulation pathway|561
388|G-protein signaling_Rac3 regulation pathway|-194280422
388|G-protein signaling_Rac3 regulation pathway|-124627262
388|G-protein signaling_Rac3 regulation pathway|-2123934378
388|G-protein signaling_Rac3 regulation pathway|-2008113664
388|G-protein signaling_Rac3 regulation pathway|-217605101
388|G-protein signaling_Rac3 regulation pathway|-1187727782
388|G-protein signaling_Rac3 regulation pathway|-467563756
389|G-protein signaling_Regulation of CDC42 activity|2739
389|G-protein signaling_Regulation of CDC42 activity|1074
389|G-protein signaling_Regulation of CDC42 activity|4182
389|G-protein signaling_Regulation of CDC42 activity|2308
389|G-protein signaling_Regulation of CDC42 activity|182
389|G-protein signaling_Regulation of CDC42 activity|4155
389|G-protein signaling_Regulation of CDC42 activity|-1788940090
389|G-protein signaling_Regulation of CDC42 activity|-20069534
389|G-protein signaling_Regulation of CDC42 activity|261
389|G-protein signaling_Regulation of CDC42 activity|1120
389|G-protein signaling_Regulation of CDC42 activity|4198
389|G-protein signaling_Regulation of CDC42 activity|-1647254936
389|G-protein signaling_Regulation of CDC42 activity|-955760286
389|G-protein signaling_Regulation of CDC42 activity|4117
389|G-protein signaling_Regulation of CDC42 activity|2662
389|G-protein signaling_Regulation of CDC42 activity|2200
389|G-protein signaling_Regulation of CDC42 activity|-395269
389|G-protein signaling_Regulation of CDC42 activity|256
389|G-protein signaling_Regulation of CDC42 activity|4200
389|G-protein signaling_Regulation of CDC42 activity|4169
389|G-protein signaling_Regulation of CDC42 activity|-1030416166
389|G-protein signaling_Regulation of CDC42 activity|4174
389|G-protein signaling_Regulation of CDC42 activity|2140
389|G-protein signaling_Regulation of CDC42 activity|4191
389|G-protein signaling_Regulation of CDC42 activity|370
389|G-protein signaling_Regulation of CDC42 activity|912
389|G-protein signaling_Regulation of CDC42 activity|4118
389|G-protein signaling_Regulation of CDC42 activity|-1092160150
389|G-protein signaling_Regulation of CDC42 activity|274
389|G-protein signaling_Regulation of CDC42 activity|2547
389|G-protein signaling_Regulation of CDC42 activity|-301419124
389|G-protein signaling_Regulation of CDC42 activity|4103
389|G-protein signaling_Regulation of CDC42 activity|-942026737
390|Cytoskeleton remodeling_CDC42 in cellular processes|-174000029
390|Cytoskeleton remodeling_CDC42 in cellular processes|459
390|Cytoskeleton remodeling_CDC42 in cellular processes|4179
390|Cytoskeleton remodeling_CDC42 in cellular processes|511
390|Cytoskeleton remodeling_CDC42 in cellular processes|-2022701767
390|Cytoskeleton remodeling_CDC42 in cellular processes|4183
390|Cytoskeleton remodeling_CDC42 in cellular processes|-1825576950
390|Cytoskeleton remodeling_CDC42 in cellular processes|2614
390|Cytoskeleton remodeling_CDC42 in cellular processes|815
390|Cytoskeleton remodeling_CDC42 in cellular processes|2371
390|Cytoskeleton remodeling_CDC42 in cellular processes|924
390|Cytoskeleton remodeling_CDC42 in cellular processes|182
390|Cytoskeleton remodeling_CDC42 in cellular processes|886
390|Cytoskeleton remodeling_CDC42 in cellular processes|594
390|Cytoskeleton remodeling_CDC42 in cellular processes|4202
390|Cytoskeleton remodeling_CDC42 in cellular processes|561
390|Cytoskeleton remodeling_CDC42 in cellular processes|4196
390|Cytoskeleton remodeling_CDC42 in cellular processes|4180
390|Cytoskeleton remodeling_CDC42 in cellular processes|63
390|Cytoskeleton remodeling_CDC42 in cellular processes|560
390|Cytoskeleton remodeling_CDC42 in cellular processes|2232
390|Cytoskeleton remodeling_CDC42 in cellular processes|562
392|G-protein signaling_Rap1A regulation pathway|-918282736
392|G-protein signaling_Rap1A regulation pathway|4113
392|G-protein signaling_Rap1A regulation pathway|2164
392|G-protein signaling_Rap1A regulation pathway|-1675277103
392|G-protein signaling_Rap1A regulation pathway|2140
392|G-protein signaling_Rap1A regulation pathway|4141
392|G-protein signaling_Rap1A regulation pathway|2236
392|G-protein signaling_Rap1A regulation pathway|4136
392|G-protein signaling_Rap1A regulation pathway|679
392|G-protein signaling_Rap1A regulation pathway|-1111601632
392|G-protein signaling_Rap1A regulation pathway|2125
392|G-protein signaling_Rap1A regulation pathway|9252
392|G-protein signaling_Rap1A regulation pathway|68
392|G-protein signaling_Rap1A regulation pathway|-335567511
392|G-protein signaling_Rap1A regulation pathway|2627
392|G-protein signaling_Rap1A regulation pathway|2200
392|G-protein signaling_Rap1A regulation pathway|280
392|G-protein signaling_Rap1A regulation pathway|824
392|G-protein signaling_Rap1A regulation pathway|-716156446
392|G-protein signaling_Rap1A regulation pathway|4139
392|G-protein signaling_Rap1A regulation pathway|2185
392|G-protein signaling_Rap1A regulation pathway|4114
392|G-protein signaling_Rap1A regulation pathway|53
392|G-protein signaling_Rap1A regulation pathway|193
392|G-protein signaling_Rap1A regulation pathway|886
392|G-protein signaling_Rap1A regulation pathway|4132
392|G-protein signaling_Rap1A regulation pathway|2570
392|G-protein signaling_Rap1A regulation pathway|4135
392|G-protein signaling_Rap1A regulation pathway|4137
392|G-protein signaling_Rap1A regulation pathway|889
392|G-protein signaling_Rap1A regulation pathway|4134
392|G-protein signaling_Rap1A regulation pathway|100
392|G-protein signaling_Rap1A regulation pathway|284
392|G-protein signaling_Rap1A regulation pathway|172
392|G-protein signaling_Rap1A regulation pathway|4102
392|G-protein signaling_Rap1A regulation pathway|4138
392|G-protein signaling_Rap1A regulation pathway|-1940367878
392|G-protein signaling_Rap1A regulation pathway|120
392|G-protein signaling_Rap1A regulation pathway|4140
392|G-protein signaling_Rap1A regulation pathway|4133
393|G-protein signaling_Rap1B regulation pathway|4139
393|G-protein signaling_Rap1B regulation pathway|4113
393|G-protein signaling_Rap1B regulation pathway|100
393|G-protein signaling_Rap1B regulation pathway|-709238652
393|G-protein signaling_Rap1B regulation pathway|4105
393|G-protein signaling_Rap1B regulation pathway|4114
393|G-protein signaling_Rap1B regulation pathway|2236
393|G-protein signaling_Rap1B regulation pathway|336
393|G-protein signaling_Rap1B regulation pathway|2164
393|G-protein signaling_Rap1B regulation pathway|4145
393|G-protein signaling_Rap1B regulation pathway|2627
394|G-protein signaling_Rap2A regulation pathway|2164
394|G-protein signaling_Rap2A regulation pathway|280
394|G-protein signaling_Rap2A regulation pathway|53
394|G-protein signaling_Rap2A regulation pathway|4147
394|G-protein signaling_Rap2A regulation pathway|2237
394|G-protein signaling_Rap2A regulation pathway|-1219038401
394|G-protein signaling_Rap2A regulation pathway|4135
394|G-protein signaling_Rap2A regulation pathway|4140
394|G-protein signaling_Rap2A regulation pathway|4134
394|G-protein signaling_Rap2A regulation pathway|4146
394|G-protein signaling_Rap2A regulation pathway|9252
394|G-protein signaling_Rap2A regulation pathway|4133
394|G-protein signaling_Rap2A regulation pathway|-335567511
394|G-protein signaling_Rap2A regulation pathway|889
394|G-protein signaling_Rap2A regulation pathway|284
394|G-protein signaling_Rap2A regulation pathway|591
394|G-protein signaling_Rap2A regulation pathway|4132
395|G-protein signaling_Rap2B regulation pathway|-829061963
395|G-protein signaling_Rap2B regulation pathway|-2120814638
395|G-protein signaling_Rap2B regulation pathway|2236
395|G-protein signaling_Rap2B regulation pathway|4136
395|G-protein signaling_Rap2B regulation pathway|4148
395|G-protein signaling_Rap2B regulation pathway|4135
395|G-protein signaling_Rap2B regulation pathway|4134
396|Cytoskeleton remodeling_RalA regulation pathway|903
396|Cytoskeleton remodeling_RalA regulation pathway|8086
396|Cytoskeleton remodeling_RalA regulation pathway|2254
396|Cytoskeleton remodeling_RalA regulation pathway|-1672809143
396|Cytoskeleton remodeling_RalA regulation pathway|182
396|Cytoskeleton remodeling_RalA regulation pathway|172
396|Cytoskeleton remodeling_RalA regulation pathway|-2045527249
396|Cytoskeleton remodeling_RalA regulation pathway|4104
396|Cytoskeleton remodeling_RalA regulation pathway|-2076917160
396|Cytoskeleton remodeling_RalA regulation pathway|669
396|Cytoskeleton remodeling_RalA regulation pathway|9193
396|Cytoskeleton remodeling_RalA regulation pathway|2185
396|Cytoskeleton remodeling_RalA regulation pathway|2277
396|Cytoskeleton remodeling_RalA regulation pathway|680
396|Cytoskeleton remodeling_RalA regulation pathway|-1872928458
396|Cytoskeleton remodeling_RalA regulation pathway|826
396|Cytoskeleton remodeling_RalA regulation pathway|4102
396|Cytoskeleton remodeling_RalA regulation pathway|2236
396|Cytoskeleton remodeling_RalA regulation pathway|-1421149666
396|Cytoskeleton remodeling_RalA regulation pathway|49
396|Cytoskeleton remodeling_RalA regulation pathway|4097
396|Cytoskeleton remodeling_RalA regulation pathway|4103
396|Cytoskeleton remodeling_RalA regulation pathway|-474197448
396|Cytoskeleton remodeling_RalA regulation pathway|6431
396|Cytoskeleton remodeling_RalA regulation pathway|4095
396|Cytoskeleton remodeling_RalA regulation pathway|-814899819
396|Cytoskeleton remodeling_RalA regulation pathway|-309915814
396|Cytoskeleton remodeling_RalA regulation pathway|600
396|Cytoskeleton remodeling_RalA regulation pathway|-199889035
396|Cytoskeleton remodeling_RalA regulation pathway|2187
397|Cytoskeleton remodeling_RalB regulation pathway|680
397|Cytoskeleton remodeling_RalB regulation pathway|-1671363725
397|Cytoskeleton remodeling_RalB regulation pathway|-1772547339
397|Cytoskeleton remodeling_RalB regulation pathway|4098
397|Cytoskeleton remodeling_RalB regulation pathway|-1211792634
397|Cytoskeleton remodeling_RalB regulation pathway|-1672809143
397|Cytoskeleton remodeling_RalB regulation pathway|172
397|Cytoskeleton remodeling_RalB regulation pathway|903
397|Cytoskeleton remodeling_RalB regulation pathway|-474197448
397|Cytoskeleton remodeling_RalB regulation pathway|4103
397|Cytoskeleton remodeling_RalB regulation pathway|-918282736
397|Cytoskeleton remodeling_RalB regulation pathway|2254
397|Cytoskeleton remodeling_RalB regulation pathway|2185
398|G-protein signaling_H-RAS regulation pathway|2140
398|G-protein signaling_H-RAS regulation pathway|4136
398|G-protein signaling_H-RAS regulation pathway|172
398|G-protein signaling_H-RAS regulation pathway|2185
398|G-protein signaling_H-RAS regulation pathway|738
398|G-protein signaling_H-RAS regulation pathway|4138
398|G-protein signaling_H-RAS regulation pathway|-829061963
398|G-protein signaling_H-RAS regulation pathway|-377805246
398|G-protein signaling_H-RAS regulation pathway|8162
398|G-protein signaling_H-RAS regulation pathway|680
398|G-protein signaling_H-RAS regulation pathway|886
398|G-protein signaling_H-RAS regulation pathway|-502657024
398|G-protein signaling_H-RAS regulation pathway|4210
398|G-protein signaling_H-RAS regulation pathway|2594
398|G-protein signaling_H-RAS regulation pathway|2037
398|G-protein signaling_H-RAS regulation pathway|2595
398|G-protein signaling_H-RAS regulation pathway|2739
398|G-protein signaling_H-RAS regulation pathway|2237
398|G-protein signaling_H-RAS regulation pathway|2627
398|G-protein signaling_H-RAS regulation pathway|2200
398|G-protein signaling_H-RAS regulation pathway|-1698900560
398|G-protein signaling_H-RAS regulation pathway|320
398|G-protein signaling_H-RAS regulation pathway|316
398|G-protein signaling_H-RAS regulation pathway|336
398|G-protein signaling_H-RAS regulation pathway|467
398|G-protein signaling_H-RAS regulation pathway|2628
398|G-protein signaling_H-RAS regulation pathway|301
398|G-protein signaling_H-RAS regulation pathway|782
398|G-protein signaling_H-RAS regulation pathway|-1018992967
398|G-protein signaling_H-RAS regulation pathway|4560
398|G-protein signaling_H-RAS regulation pathway|683
398|G-protein signaling_H-RAS regulation pathway|2093
398|G-protein signaling_H-RAS regulation pathway|9053
398|G-protein signaling_H-RAS regulation pathway|4207
398|G-protein signaling_H-RAS regulation pathway|4137
398|G-protein signaling_H-RAS regulation pathway|302
398|G-protein signaling_H-RAS regulation pathway|887
399|G-protein signaling_K-RAS regulation pathway|738
399|G-protein signaling_K-RAS regulation pathway|-259492961
399|G-protein signaling_K-RAS regulation pathway|4208
399|G-protein signaling_K-RAS regulation pathway|2093
399|G-protein signaling_K-RAS regulation pathway|2373
399|G-protein signaling_K-RAS regulation pathway|2185
399|G-protein signaling_K-RAS regulation pathway|2125
399|G-protein signaling_K-RAS regulation pathway|68
399|G-protein signaling_K-RAS regulation pathway|232
399|G-protein signaling_K-RAS regulation pathway|-2136372625
399|G-protein signaling_K-RAS regulation pathway|886
399|G-protein signaling_K-RAS regulation pathway|2237
399|G-protein signaling_K-RAS regulation pathway|316
399|G-protein signaling_K-RAS regulation pathway|-1190022690
399|G-protein signaling_K-RAS regulation pathway|2610
399|G-protein signaling_K-RAS regulation pathway|-1018992967
399|G-protein signaling_K-RAS regulation pathway|336
399|G-protein signaling_K-RAS regulation pathway|246
399|G-protein signaling_K-RAS regulation pathway|2628
399|G-protein signaling_K-RAS regulation pathway|4114
399|G-protein signaling_K-RAS regulation pathway|467
399|G-protein signaling_K-RAS regulation pathway|9188
399|G-protein signaling_K-RAS regulation pathway|233
399|G-protein signaling_K-RAS regulation pathway|4113
