entrez_id	gene_name
197003	MGC15885
6631	SNRPC
115362	GBP5
10857	PGRMC1
100616396	MIR4712
100507388	LOC100507388
51207	DUSP13
353135	LCE1E
100128127	ADGRA1-AS1
101929239	PACRG-AS2
157657	C8orf37
100131378	C11orf91
677826	SNORA3B
4622	MYH4
574471	MIR523
26211	OR2F1
100874101	HDAC11-AS1
118421	LINC00161
646802	CYP4F62P
55916	NXT2
102466734	MIR6783
406905	MIR1-2
406893	MIR101-1
611	OPN1SW
494323	MIR361
81448	OR6K2
100500857	MIR3939
8358	HIST1H3B
103504730	MIR9500
401505	TOMM5
2549	GAB1
83938	C10orf11
3834	KIF25
4585	MUC4
6000	RGS7
10149	ADGRG2
7373	COL14A1
171023	ASXL1
100526794	NT5C1B-RDH14
3980	LIG3
119	ADD2
643664	SLC35G6
7253	TSHR
55775	TDP1
89838	ULK4P1
5563	PRKAA2
116966	WDR17
100310846	ANKRD61
100129460	DPY19L1P1
92399	MRRF
200558	APLF
122786	FRMD6
26469	PTPN18
50649	ARHGEF4
759	CA1
100302160	MIR1233-1
80254	CEP63
157807	CLVS1
3977	LIFR
5063	PAK3
654817	NCF1C
100132399	GAGE12D
7042	TGFB2
27034	ACAD8
25841	ABTB2
10424	PGRMC2
7332	UBE2L3
92806	CENPBD1
84628	NTNG2
58490	RPRD1B
51466	EVL
346288	SEPT14
100129316	LOC100129316
55187	VPS13D
219537	SMTNL1
219865	OR8G5
283796	GOLGA8IP
60437	CDH26
3065	HDAC1
115290	FBXO17
26009	ZZZ3
730087	ZNF726
51678	MPP6
8833	GMPS
101929128	LOC101929128
54934	KANSL2
286234	SPATA31E1
127253	TYW3
653641	GOLGA6C
105447648	LOC105447648
8340	HIST1H2BL
118663	BTBD16
414194	CCNYL2
56942	CMC2
284023	LOC284023
147664	ERVV-1
119180	LYZL2
2045	EPHA7
389634	LINC00937
101929623	LINC01215
118429	ANTXR2
100507389	LOC100507389
283464	GXYLT1
80778	ZNF34
434	ASIP
353	APRT
11066	SNRNP35
339059	LOC339059
11072	DUSP14
199713	NLRP7
127943	FCRLB
57506	MAVS
100500825	MIR3660
163351	GBP6
574478	MIR524
147407	SLC25A52
100131902	KRTAP25-1
1465	CSRP1
50651	SLC45A1
408029	C2orf27B
101928075	LOC101928075
284124	FLJ36000
9180	OSMR
348013	TMEM255B
729574	FAM231A
55662	HIF1AN
6430	SRSF5
64423	INF2
5711	PSMD5
50619	DEF6
102723318	LINC01053
79007	DBNDD1
930	CD19
11047	ADRM1
10522	DEAF1
729658	PACRG-AS3
8352	HIST1H3C
9510	ADAMTS1
27245	AHDC1
100128327	TRAPPC3L
84218	TBC1D3F
2896	GRN
388722	C1orf53
100874245	NAALADL2-AS1
573	BAG1
100188893	TOMM6
221830	TWISTNB
163050	ZNF564
406894	MIR101-2
102465470	MIR6784
200081	TXLNA
81618	ITM2C
101929579	LOC101929579
100422953	MIR3165
353137	LCE1F
49861	CLDN20
79612	NAA16
284098	PIGW
9103	FCGR2C
1018	CDK3
10741	RBBP9
100616369	MIR4713
55545	MSX2P1
51690	LSM7
148709	LOC148709
100616339	MIR548AE2
100616236	MIR4669
284029	LINC00324
284013	VMO1
135948	OR2F2
3881	KRT31
729867	LOC729867
3127	HLA-DRB5
4112	MAGEB1
574030	MIR362
9142	TMEM257
391114	OR6K3
1187	CLCNKA
9846	GAB2
51497	NELFCD
51567	TDP2
9509	ADAMTS2
134829	CLVS2
23366	KIAA0895
102724668	DPY19L1P2
100616530	C8orf37-AS1
51691	LSM8
93643	TJAP1
2166	FAAH
1973	EIF4A1
55861	DBNDD2
100874244	NAALADL2-AS2
11237	RNF24
100288380	ULK4P2
23195	MDN1
256227	STEAP1B
143098	MPP7
10298	PAK4
6790	AURKA
100422845	MIR1233-2
730152	GSTA7P
28976	ACAD9
388646	GBP7
9019	MPZL1
729431	GAGE12E
3066	HDAC2
84893	FBXO18
7984	ARHGEF5
727936	GXYLT2
5339	PLEC
861	RUNX1
101060321	TBC1D3G
147929	ZNF565
342527	SMTNL2
2107	ETF1
80762	NDFIP1
339926	EHHADH-AS1
100271846	ERVV-2
167838	TXLNB
120	ADD3
54965	PIGX
401612	SLC25A53
50846	DHH
5075	PAX1
55252	ASXL2
407035	MIR31
2717	GLA
2260	FGFR1
222487	ADGRG3
1466	CSRP2
388419	BTBD17
6867	TACC1
100873946	VAV3-AS1
23531	MMD
746	TMEM258
54475	NLE1
2046	EPHA8
81893	SLC7A5P1
126205	NLRP8
100526694	MSANTD3-TMEFF1
56906	THAP10
81532	MOB2
2554	GABRA1
51151	SLC45A2
84191	FAM96A
84229	DRC7
286753	TUSC5
57418	WDR18
59344	ALOXE3
90167	FRMD7
171546	SPTSSA
441374	FLJ42969
9861	PSMD6
400087	FLJ37505
3882	KRT32
6431	SRSF6
55303	GIMAP4
7043	TGFB3
727857	BHLHA9
4113	MAGEB2
8351	HIST1H3D
342850	ANKRD62
760	CA2
54625	PARP14
54543	TOMM7
163071	ZNF114
3981	LIG4
727699	LINC00163
101927798	LOC101927798
4063	LY9
574031	MIR363
100873980	RERG-AS1
100996351	LOC100996351
120939	TMEM52B
7401	CLRN1
100528032	KLRC4-KLRK1
653123	FAM74A6
100500905	MIR3661
8342	HIST1H2BM
7584	ZNF35
5118	PCOLCE
151534	LBX2-AS1
100874275	LINC01216
65996	CENPBD1P1
3053	SERPIND1
4504	MT3
126410	CYP4F22
442319	ZNF727
6635	SNRPE
400027	LINC00938
1044	CDX1
7936	NELFE
100874353	RPS6KA2-IT1
645367	GGT8P
286257	C9orf142
613037	LOC613037
100133301	FAM231B
55683	KANSL3
10768	AHCYL1
9532	BAG2
25798	BRI3
128853	DUSP15
79727	LIN28A
9739	SETD1A
390260	OR6X1
574470	MIR525
140465	MYL6B
79192	IRX1
118672	PSTK
148109	FAM187B
6474	SHOX2
406969	MIR194-1
100616432	MIR4714
4624	MYH6
100009613	ANO1-AS2
55281	TMEM140
653643	GOLGA6D
84890	ADO
2834	PRLHR
11341	SCRG1
3128	HLA-DRB6
102466911	MIR6785
85397	RGS8
79630	C1orf54
26148	C10orf12
1019	CDK4
8241	RBM10
104355150	LINC01054
100423040	MIR3166
100533178	PRORY
10409	BASP1
100272147	CMC4
9508	ADAMTS3
2555	GABRA2
389421	LIN28B
9600	PITPNM1
55660	PRPF40A
343578	ARHGAP40
101929625	LOC101929625
80824	DUSP16
652966	SNORD10
55582	KIF27
23382	AHCYL2
8048	CSRP3
101927843	LOC101927843
89837	ULK4P3
139716	GAB3
387254	SLC7A5P2
84924	ZNF566
2263	FGFR2
10579	TACC2
153572	IRX2
79663	HSPBAP1
85414	SLC45A3
860	RUNX2
11188	NISCH
55036	CCDC40
54849	DEF8
729877	TBC1D3H
8994	LIMD1
8787	RGS9
1045	CDX2
85014	TMEM141
2922	GRP
1464	CSPG4
8841	HDAC3
1441	CSF3R
114335	CGB1
51185	CRBN
23067	SETD1B
388011	LINC01550
101928571	ZNF649-AS1
80816	ASXL3
5076	PAX2
285888	CNPY1
84560	MT4
91304	TMEM259
162963	ZNF610
400084	LINC00939
100862679	NAALADL2-AS3
139378	ADGRG4
165631	PARP15
338321	NLRP9
1188	CLCNKB
9459	ARHGEF6
8312	AXIN1
4588	MUC6
10205	MPZL2
131375	LYZL4
64781	CERK
84992	PIGY
285636	C5orf51
100996582	FAM74A7
123169	LEO1
101929716	ARMC2-AS1
8353	HIST1H3E
22915	MMRN1
284992	CCDC150
6432	SRSF7
645104	CLRN2
8434	RECK
54602	NDFIP2
83786	FRMD8
1737	DLAT
100422918	MIR3167
100616474	MIR4715
443	ASPA
4311	MME
650226	LOC650226
58505	OSTC
4625	MYH7
1974	EIF4A2
4477	MSMB
729587	FAM231C
7037	TFRC
9531	BAG3
51647	FAM96B
4878	NPPA
165679	SPTSSB
283585	LOC283585
4485	MST1
761	CA3
57728	WDR19
9212	AURKB
102465498	MIR6830
100500880	MIR3662
406970	MIR194-2
101927348	LOC101927348
8536	CAMK1
100874058	COX10-AS1
285735	LINC00326
101930010	LOC101930010
23746	AIPL1
643376	BTBD18
100313842	MIR2276
54033	RBM11
375196	LOC375196
129450	TYW5
55340	GIMAP5
100131496	LOC100131496
347148	QRFP
57215	THAP11
388523	ZNF728
106780802	KCNK4-TEX40
5713	PSMD7
643387	LOC643387
100874218	ATP13A5-AS1
406888	MIRLET7F1
407036	MIR32
4114	MAGEB3
100131244	ANKRD63
101927230	LOC101927230
1081	CGA
143678	C11orf94
3577	CXCR1
79863	RBFA
1020	CDK5
567	B2M
6636	SNRPF
8341	HIST1H2BN
83598	LRRC2-AS1
53842	CLDN22
23591	FAM215A
64320	RNF25
102465471	MIR6786
103752581	LINC01055
100008586	GAGE12F
613038	LOC613038
54880	BCOR
80235	PIGZ
7716	VEZF1
149478	BTBD19
2977	GUCY1A2
7306	TYRP1
25843	MOB4
57210	SLC45A4
3885	KRT34
9759	HDAC4
100287226	ZNF729
730109	LINC01100
4608	MYBPH
79191	IRX3
51361	HOOK1
8874	ARHGEF7
762	CA4
79694	MANEA
116933	CLRN1-AS1
89927	C16orf45
100144597	LINC01056
9575	CLOCK
406889	MIRLET7F2
101927844	LOC101927844
25766	PRPF40B
10460	TACC3
644936	LOC644936
9775	EIF4A3
2556	GABRA3
102724862	TBC1D3I
102465472	MIR6787
4879	NPPB
56924	PAK6
115948	CCDC151
114336	CGB2
5077	PAX3
54956	PARP16
4435	CITED1
8968	HIST1H3F
6812	STXBP1
84668	FAM126A
9530	BAG4
2794	GNL1
11100	HNRNPUL1
221188	ADGRG5
137075	CLDN23
161582	DYX1C1
5074	PAWR
57605	PITPNM2
8313	AXIN2
2673	GFPT1
196264	MPZL3
285362	SUMF1
9246	UBE2L6
128954	GAB4
65998	C11orf95
392490	FLJ44635
101929626	LOC101929626
10330	CNPY2
163081	ZNF567
10137	RBM12
6637	SNRPG
4589	MUC7
8348	HIST1H2BO
4257	MGST1
100422878	MIR3168
11319	ECD
201627	DENND6A
104326058	SMAD1-AS1
2261	FGFR3
79794	C12orf49
654364	NME1-NME2
100313887	MIR2277
494325	MIR376A1
1021	CDK6
119467	CLRN3
864	RUNX3
105370070	CRAT8
79812	MMRN2
81856	ZNF611
474344	GIMAP6
102723809	LOC102723809
56656	OR2S2
100506697	LINC00327
202151	RANBP3L
101929464	LOC101929464
80774	LIMD2
4626	MYH8
692058	SNORD11
3736	KCNA1
100652772	NNT-AS1
3579	CXCR2
340591	CA5BP1
100190949	C5orf52
387978	LINC01551
10929	SRSF8
574497	MIR527
79711	IPO4
285194	TUSC7
729759	OR4F29
100101148	LOC100101148
79102	RNF26
503569	RGMB-AS1
5714	PSMD8
100500893	MIR3663
119772	OR52M1
10675	CSPG5
644634	FAM231D
388182	SPATA41
9507	ADAMTS4
112611	RWDD2A
100616332	MIR4716
128371	OR6K6
100874007	VIPR1-AS1
54964	C1orf56
6795	AURKC
102465499	MIR6831
645073	GAGE12G
3630	INS
4115	MAGEB4
285172	FAM126B
135138	PACRG
10695	CNPY3
143872	ARHGAP42
374900	ZNF568
1374	CPT1A
101927845	LOC101927845
3843	IPO5
150290	DUSP18
146849	CCDC42
10014	HDAC5
57144	PAK7
4627	MYH9
29889	GNL2
4258	MGST2
1022	CDK7
57151	LYZL6
101927188	LOC101927188
9945	GFPT2
339201	ASB16-AS1
8683	SRSF9
10370	CITED2
3952	LEP
729442	GAGE12H
150935	LOC150935
11096	ADAMTS5
7317	UBA1
57211	ADGRG6
101928079	LINC01057
84109	QRFPR
2113	ETS1
83394	PITPNM3
25774	GSTTP1
85379	KIAA1671
3886	KRT35
221092	HNRNPUL2
117153	MIA2
881	CCIN
11077	HSF2BP
1400	CRMP1
6725	SRMS
414918	DENND6B
3737	KCNA2
642864	SPATA42
2982	GUCY1A3
10863	ADAM28
10069	RWDD2B
100422973	MIR3169
100505817	LOC100505817
4880	NPPC
5132	PDC
100131047	LOC100131047
6813	STXBP2
100652931	LOC100652931
29116	MYLIP
100885798	LINC00210
100038246	TLX1NB
55260	TMEM143
441869	ANKRD65
25870	SUMF2
102465667	MIR7110
54537	FAM35A
135458	HUS1B
29911	HOOK2
81691	LOC81691
123775	C16orf46
101927659	SMAD1-AS2
747	DAGLA
729201	SPACA5B
6698	SPRR1A
574434	MIR410
245711	SPDYA
7779	SLC30A1
100129792	CCDC152
102466735	MIR6788
80336	PABPC1L
664615	MIR376A2
51351	ZNF117
2557	GABRA4
51330	TNFRSF12A
102724539	LOC102724539
168537	GIMAP7
101927070	LOC101927070
9529	BAG5
2264	FGFR4
4486	MST1R
5715	PSMD9
219447	OR5AS1
54751	FBLIM1
101927220	DEPDC1-AS1
400128	TUSC8
200765	TIGD1
406957	MIR181C
50805	IRX4
80326	WNT10A
692057	SNORD12
57053	CHRNA10
103344932	PGM5P4-AS1
386677	KRTAP10-1
2203	FBP1
1046	CDX4
347918	EP400NL
100507437	LOC100507437
83482	SCRT1
102724421	LOC102724421
100500844	MIR3664
3117	HLA-DQA1
6123	RPL3L
387763	C11orf96
101927683	LOC101927683
2925	GRPR
5078	PAX4
126536	LINC00661
100313780	MIR2278
102466745	MIR6832
100616241	MIR4717
2833	CXCR3
100132463	CLDN24
104355220	LINC01219
84769	MPV17L2
104564225	MHRT
100506599	PPP1R26-AS1
84931	LINC01101
100506384	LOC100506384
100287902	LGALS8-AS1
8355	HIST1H3G
100507062	PSMD6-AS2
100423008	MIR3118-1
347541	MAGEB5
1310	COL19A1
101927774	LINC00824
6344	SCTR
51608	GET4
643037	C11orf97
11174	ADAMTS6
1778	DYNC1H1
3482	IGF2R
3166	HMX1
221955	DAGLB
653399	GSTTP2
283152	CCDC153
1024	CDK8
23229	ARHGEF9
23175	LPIN1
23177	CEP68
2558	GABRA5
4507	MTAP
391622	USP17L6P
142679	DUSP19
10054	UBA2
84376	HOOK3
7812	CSDE1
814	CAMK4
101929559	LINC00211
100287718	ANKRD66
29924	EPN1
150568	LINC01102
285386	TPRG1
121506	ERP27
765	CA6
148266	ZNF569
10432	RBM14
102466736	MIR6789
53335	BCL11A
3738	KCNA3
345930	ECT2L
100288524	WI2-2373I1.2
6814	STXBP3
3339	HSPG2
11086	ADAM29
100302179	MIR1270
116449	CLNK
2831	NPBWR1
57498	KIDINS220
94137	RP1L1
100874226	ARHGEF7-AS1
5051	PAFAH2
5079	PAX5
26036	ZNF451
26354	GNL3
155038	GIMAP8
79896	THNSL1
101927189	LOC101927189
8357	HIST1H3H
10199	MPHOSPH10
5935	RBM3
388289	C16orf47
51807	TUBA8
100616195	MIR4718
10572	SIVA1
101926955	LOC101926955
29781	NCAPH2
2864	FFAR1
101927288	MANEA-AS1
440072	LINC00167
245812	CNPY4
84873	ADGRG7
7917	BAG6
100129075	KTN1-AS1
102467073	HRAT5
100500861	MIR3665
158809	MAGEB6
80755	AARSD1
56892	C8orf4
23629	BRD7P3
112817	HOGA1
100129203	LOC100129203
644672	CLDN25
55314	TMEM144
375056	MIA3
440695	ETV3L
692084	SNORD13
100422949	MIR3118-2
103724387	LINC01058
132241	RPL32P3
4158	MC2R
10412	NSA2
6699	SPRR1B
126014	OSCAR
3118	HLA-DQA2
5877	RABIF
101060351	TBC1D3K
2670	GFAP
166815	TIGD2
8689	KRT36
102465668	MIR7111
8789	FBP2
79898	ZNF613
7480	WNT10B
102466189	MIR6715A
63036	CELA2A
4994	OR3A1
200172	SLFNL1
7368	UGT8
10265	IRX5
101928399	TCONS_00029157
2114	ETS2
574457	MIR181D
693121	MIR411
23098	SARM1
7046	TGFBR1
85462	FHDC1
5162	PDHB
4259	MGST3
57228	SMAGP
101928737	LOC101928737
375759	C9orf50
102723649	LOC102723649
728929	TCEB3CL
103344930	LINC01391
148189	LINC00662
386679	KRTAP10-2
8557	TCAP
102465500	MIR6833
641518	LEF1-AS1
7780	SLC30A2
85508	SCRT2
8682	PEA15
124808	CCDC43
1375	CPT1B
10013	HDAC6
26748	GAGE12I
29930	PCDHB1
7852	CXCR4
442912	MIR367
283025	LINC01553
2559	GABRA6
1612	DAPK1
640	BLK
64919	BCL11B
766	CA7
9663	LPIN2
7050	TGIF1
7398	USP1
101927847	LOC101927847
6695	SPOCK1
146227	BEAN1
51032	CELA2B
285671	RNF180
4837	NNMT
100287010	LOC100287010
4995	OR3A2
340441	POTEA
160364	CLEC12A
100506686	IQCH-AS1
80011	FAM192A
11173	ADAMTS7
100126793	GHRLOS
387778	SPDYC
127003	C1orf194
1025	CDK9
8842	PROM1
93659	CGB5
55052	MRPL20
645811	CCDC154
3780	KCNN1
5936	RBM4
7781	SLC30A3
284440	LINC00663
101060376	TBC1D3L
146183	OTOA
10085	EDIL3
84077	C3orf20
11101	ATE1
252983	STXBP4
102288414	C11orf98
22905	EPN2
104355291	LINC01392
100616172	MIR4719
10939	AFG3L2
3739	KCNA4
51564	HDAC7
80110	ZNF614
728769	SCAMP1-AS1
64599	GIGYF1
8688	KRT37
253573	LOC253573
63971	KIF13A
64783	RBM15
2218	FKTN
9912	ARHGAP44
7048	TGFBR2
284339	TMEM145
10527	IPO7
9039	UBA3
2516	NR5A1
9765	ZFYVE16
100302203	MIR1271
106478956	MDC1-AS1
151636	DTX3L
8992	ATP6V0E1
55258	THNSL2
643	CXCR5
574433	MIR412
220359	TIGD3
100422844	MIR3118-3
2832	NPBWR2
3167	HMX2
151306	GPBAR1
100129662	FGF13-AS1
340198	IFITM4P
91461	PKDCC
693229	MIR644A
102724874	LOC102724874
780	DDR1
51267	CLEC1A
729396	GAGE12J
646096	CHEK2P2
102465427	MIR6715B
6382	SDC1
102465906	MIR7112
126129	CPT1C
55787	TXLNG
2867	FFAR2
91978	TPGS1
100129405	MSTO2P
84808	PERM1
5080	PAX6
5004	ORM1
202299	LINC01554
105755954	LACAT8
2950	GSTP1
2847	MCHR1
1128	CHRM1
8354	HIST1H3I
374987	NEXN-AS1
386682	KRTAP10-3
101927360	LINC01103
102465501	MIR6834
100129239	CXorf51A
340107	LOC340107
100506548	LOC100506548
728773	PABPC1P2
79190	IRX6
100874094	ZNF197-AS1
100874238	ARHGEF7-AS2
3549	IHH
101928738	LOC101928738
163732	CITED4
56133	PCDHB2
106635682	SNORD140
100500896	MIR3666
26960	NBEA
283316	CD163L1
1129	CHRM2
29855	UBN1
101929512	LOC101929512
26058	GIGYF2
8392	OR3A3
767	CA8
25941	TPGS2
9806	SPOCK2
11141	IL1RAPL1
6383	SDC2
145282	MIPOL1
101927686	LOC101927686
3781	KCNN2
4983	OPHN1
53373	TPCN1
4921	DDR2
100534592	URGCP-MRPS24
55869	HDAC8
7049	TGFBR3
147872	CCDC155
285987	DLX6-AS1
100507331	ZSWIM8-AS1
9099	USP2
25902	MTHFD1L
23604	DAPK2
118881	COMTD1
286205	SCAI
23303	KIF13B
10961	ERP29
79834	PEAK1
219347	TMEM254-AS1
9716	AQR
1839	HBEGF
9885	OSBPL2
150577	LINC01104
10526	IPO8
10938	EHD1
7782	SLC30A4
390110	ACCSL
2494	NR5A2
64146	PDF
161502	CFAP161
2531	KDSR
646278	PDCD6IPP2
101929468	LOC101929468
201798	TIGD4
441108	C5orf56
3221	HOXC4
134957	STXBP5
84539	MCHR2
6872	TAF1
2657	GDF1
101928739	LOC101928739
10940	POP1
400831	C20orf202
102724386	LINC01393
122622	ADSSL1
7020	TFAP2A
5081	PAX7
155066	ATP6V0E2
29109	FHOD1
56132	PCDHB3
150365	MEI1
26815	SNORD36A
619434	LINC00051
100128640	ACVR2B-AS1
55040	EPN3
55746	NUP133
3741	KCNA5
10181	RBM5
101927730	LOC101927730
284370	ZNF615
506	ATP5B
11095	ADAMTS8
2639	GCDH
150696	PROM2
10663	CXCR6
442914	MIR369
100996331	POTEB
100422935	MIR3118-4
65059	RAPH1
8634	RTCA
51266	CLEC1B
100507500	EGFR-AS1
102465502	MIR6835
64900	LPIN3
386672	KRTAP10-4
60436	TGIF2
149643	SPATA45
150776	LOC150776
1066	CES1
55721	IQCC
282775	OR5J2
100505658	LOC100505658
84248	FYTTD1
260436	FDCSP
2232	FDXR
102465669	MIR7113
100616397	MIR4440
219927	MRPL21
8356	HIST1H3J
100500882	MIR3667
401	PHOX2A
439927	LINC01555
8387	OR1E1
727684	C1orf195
400680	LINC00664
100133053	CXorf51B
84514	GHDC
100507321	ERVK13-1
6286	S100P
144110	TMEM86A
2354	FOSB
340784	HMX3
5005	ORM2
387837	CLEC12B
9232	PTTG1
51255	RNF181
8687	KRT38
100131187	TSTD1
2865	FFAR3
100302184	MIR1272
442194	OR10C1
26280	IL1RAPL2
9734	HDAC9
100506930	LINC00665
113146	AHNAK2
729583	LINC01556
10529	NEBL
941	CD80
8087	FXR1
94027	CGB7
9672	SDC3
101927849	LOC101927849
50859	SPOCK3
29091	STXBP6
1131	CHRM3
3782	KCNN3
100996295	DNAH17-AS1
259293	TAS2R30
672	BRCA1
55341	LSG1
26031	OSBPL3
390792	KRT39
64924	SLC30A5
93556	EGFEM1P
100533467	BIVM-ERCC5
56999	ADAMTS9
387273	KRTAP5-10
644890	MEIG1
90	ACVR1
10180	RBM6
120071	GYLTL1B
9318	COPS2
254048	UBN2
56301	SLC7A10
101928622	LOC101928622
102216268	CISTR
150622	LINC01105
51493	RTCB
22994	CEP131
55705	IPO9
100130460	CAND1.11
3222	HOXC5
116255	MOGAT1
595097	SNORD16
106144526	PLA2G4C-AS1
88745	RRP36
341019	DCDC1
284805	C20orf203
6873	TAF2
338557	FFAR4
116093	DIRC1
100631383	FAM47E-STBD1
100506388	LOC100506388
7849	PAX8
6949	TCOF1
11166	SOX21
25821	MTO1
6647	SOD1
84991	RBM17
641	BLM
26814	SNORD36B
6834	SURF1
6299	SALL1
3742	KCNA6
285676	ZNF454
102465503	MIR6836
29093	MRPL22
106633806	SNORD142
3619	INCENP
9960	USP3
134359	POC5
84792	FAM220A
100422917	MIR4283-1
374569	ASPG
7021	TFAP2B
84948	TIGD5
5457	POU4F1
1613	DAPK3
51155	HN1
646576	HHIP-AS1
8328	GFI1B
145978	LINC00052
115811	IQCD
442229	SLC25A51P1
79876	UBA5
221687	RNF182
90407	TMEM41A
23036	ZNF292
8824	CES2
10430	TMEM147
152065	C3orf22
26281	FGF20
102466223	MIR7114
6448	SGSH
219931	TPCN2
8303	SNN
820	CAMP
386680	KRTAP10-5
56131	PCDHB4
574016	CLLU1OS
100500879	MIR3668
388468	POTEC
4681	NBL1
27179	IL36A
768	CA9
154386	LINC01600
100505648	RAD51-AS1
90317	ZNF616
2658	GDF2
643770	LOC643770
30846	EHD2
10227	MFSD10
100616308	MIR4666A
6171	RPL41
8862	APLN
101928460	LOC101928460
255043	TMEM86B
54959	ODAM
100873990	HCFC1-AS1
100616493	MIR4441
158427	TSTD2
909	CD1A
8929	PHOX2B
100873985	MED14OS
10744	PTTG2
8388	OR1E2
23657	SLC7A11
644128	RPL23AP53
23530	NNT
94115	CGB8
80168	MOGAT2
80206	FHOD3
51230	PHF20
100422887	MIR4280
10559	SLC35A1
83860	TAF3
3783	KCNN4
440026	TMEM41B
102546226	LOC102546226
22873	DZIP1
100132288	TEKT4P2
84925	DIRC2
444	ASPH
138065	RNF183
55236	UBA6
51473	DCDC2
57003	CCDC47
55619	DOCK10
30811	HUNK
3658	IREB2
513	ATP5D
389602	LOC389602
58472	SQRDL
401331	RASA4CP
55676	SLC30A6
440243	GOLGA6L22
80198	MUS81
162394	SLFN5
79157	MFSD11
5083	PAX9
1259	CNGA1
440051	KRTAP5-11
3223	HOXC6
133874	C5orf58
780776	TVP23A
30845	EHD3
7525	YES1
101929221	C15orf59-AS1
6648	SOD2
9513	FXR2
81890	QTRT1
101928604	ZBTB46-AS1
796	CALCA
27177	IL36B
23288	IQCE
101929019	LOC101929019
26813	SNORD36C
6835	SURF2
146664	MGAT5B
975	CD81
7375	USP4
100616223	MIR4509-1
23491	CES3
92400	RBM18
7022	TFAP2C
55317	AP5S1
100134391	LOC100134391
101929557	LINC01395
130013	ACMSD
5341	PLEK
100422848	MIR4283-2
85407	NKD1
6297	SALL2
26167	PCDHB5
81789	TIGD6
675	BRCA2
5458	POU4F2
6385	SDC4
2537	IFI6
5739	PTGIR
64081	PBLD
254312	LINC00710
100847047	MIR4666B
101928461	LOC101928461
3572	IL6ST
90768	LOC90768
151009	LINC01106
7490	WT1
100306951	PITPNA-AS1
100506271	LOC100506271
6150	MRPL23
259290	TAS2R31
100506211	MIR210HG
101927237	LOC101927237
102466985	MIR6837
910	CD1B
550631	CCDC157
643853	TMPPE
407012	MIR24-1
317754	POTED
147727	ILF3-AS1
102723373	LOC102723373
63948	DMRTB1
27437	HSFY1P1
374387	DKFZp779M0652
8533	COPS3
101928128	LOC101928128
254950	KRTAP15-1
284233	CYP4F35P
3743	KCNA7
26291	FGF21
131408	FAM131A
84936	ZFYVE19
7916	PRRC2A
374897	SBSN
10179	RBM7
338599	DUPD1
9573	GDF3
100270804	LOC100270804
100616477	MIR4442
1132	CHRM4
100130890	TSTD3
692086	SNORD17
386674	KRTAP10-6
79853	TM4SF20
11330	CTRC
574432	IBA57-AS1
106633808	SNORD143
100500855	MIR3713
6166	RPL36AL
151171	LINC01107
100820829	MYZAP
1281	COL3A1
5740	PTGIS
729582	DIRC3
84940	CORO6
80759	KHDC1
6638	SNRPN
114991	ZNF618
1133	CHRM5
101927571	LOC101927571
101928601	MEI4
1376	CPT2
339965	CCDC158
317751	MESTIT1
148867	SLC30A7
51138	COPS4
3081	HGD
51705	EMCN
1260	CNGA2
102524628	RASGRF2-AS1
30844	EHD4
52	ACP1
8976	WASL
6874	TAF4
139818	DOCK11
339778	C2orf70
100506272	LOC100506272
100505477	LINC01602
100128317	LOC100128317
9904	RBM19
114879	OSBPL5
51030	TVP23B
445347	TARP
9760	TOX
64428	NARFL
7318	UBA7
6461	SHB
221937	FOXK1
7789	ZXDA
8216	LZTR1
84726	PRRC2B
26048	ZNF500
255130	IGFBP7-AS1
9685	CLINT1
11212	PROSC
100528018	ARL2-SNX15
101927718	DSG1-AS1
55352	COPRS
101929768	OSMR-AS1
586	BCAT1
27164	SALL3
911	CD1C
101927120	LOC101927120
83741	TFAP2D
8078	USP5
100887750	MRPS31P5
121130	OR10P1
83639	TEX101
3732	CD82
25909	AHCTF1
100506753	AZIN1-AS1
10775	POP4
389633	FAM90A25P
54893	MTMR10
26238	LINC01558
346606	MOGAT3
55852	TEX2
63877	FAM204A
27006	FGF22
102465504	MIR6838
253260	RICTOR
100616228	MIR4509-2
414152	C10orf105
445582	POTEE
100289580	LOC100289580
3640	INSL3
100500913	MIR3714
122183	PRR20A
10210	TOPORS
7979	SHFM1
64222	TOR3A
102723578	LINC01440
84886	C1orf198
56130	PCDHB6
100133050	LOC100133050
390275	OR8A1
100302123	MIR1275
104472848	IRAIN
9715	FAM131B
22930	RAB3GAP1
767846	PFN1P2
651430	FLJ38576
390148	OR5W2
6649	SOD3
259173	ALS2CL
339290	LINC00667
7141	TNP1
8773	SNAP23
4171	MCM2
26648	OR7E24
64285	RHBDF1
441072	FLJ31104
85409	NKD2
126321	MFSD12
91151	TIGD7
100129046	LOC100129046
797	CALCB
100616407	MIR4443
386675	KRTAP10-7
103695434	LINC01396
79590	MRPL24
644974	ALG1L2
143241	DYDC1
7355	SLC35A2
407013	MIR24-2
514	ATP5E
101929353	LOC101929353
102466720	MIR6720
65243	ZFP69B
100422962	MIR4281
100996693	LOC100996693
106633809	SNORD144
5459	POU4F3
30011	SH3KBP1
6525	SMTN
79866	BORA
9098	USP6
9666	DZIP3
9381	OTOF
55132	LARP1B
27156	RSPH14
3607	FOXK2
10691	GMEB1
649	BMP1
201158	TVP23C
56129	PCDHB7
3641	INSL4
7940	LST1
9308	CD83
7142	TNP2
84223	IQCG
10652	YKT6
114880	OSBPL6
